(259, 3)
(197, 1)
(362, 3)
(334, 2)
(133, 1)
(177, 4)
(80, 6)
(98, 10)
(92, 9)
(183, 2)
(82, 8)
(268, 5)
(33, 0)
(250, 2)
(383, 2)
(106, 6)
(382, 1)
(297, 9)
(289, 5)
(94, 10)
(382, 7)
(173, 8)
(467, 5)
(189, 0)
(44, 3)
(111, 5)
(477, 7)
(460, 0)
(2, 8)
(218, 4)
(270, 8)
(416, 5)
(489, 8)
(381, 2)
(28, 9)
(222, 1)
(238, 5)
(134, 6)
(112, 9)
(308, 0)
(479, 8)
(192, 9)
(109, 4)
(59, 6)
(51, 10)
(8, 10)
(483, 8)
(310, 3)
(2, 2)
(179, 6)
(107, 5)
(467, 0)
(166, 4)
(475, 1)
(34, 6)
(426, 1)
(61, 3)
(425, 8)
(48, 4)
(8, 6)
(494, 9)
(303, 5)
(135, 1)
(208, 0)
(418, 10)
(460, 2)
(113, 5)
(321, 0)
(327, 10)
(133, 10)
(34, 7)
(281, 10)
(458, 3)
(429, 8)
(254, 0)
(474, 1)
(194, 7)
(418, 9)
(316, 2)
(307, 0)
(321, 10)
(220, 6)
(120, 1)
(295, 1)
(294, 7)
(205, 3)
(229, 2)
(284, 5)
(158, 3)
(489, 5)
(301, 5)
(365, 8)
(132, 8)
(335, 2)
(359, 9)
(151, 9)
(149, 3)
(238, 9)
(49, 6)
(408, 1)
(126, 9)
(18, 7)
(306, 4)
(332, 7)
(390, 10)
(354, 4)
(139, 9)
(331, 2)
(348, 3)
(159, 2)
(10, 2)
(268, 6)
(188, 3)
(479, 5)
(453, 0)
(233, 10)
(283, 8)
(186, 1)
(404, 2)
(430, 7)
(29, 7)
(96, 4)
(192, 4)
(260, 5)
(7, 9)
(236, 9)
(179, 1)
(367, 5)
(490, 9)
(427, 7)
(416, 8)
(357, 4)
(434, 1)
(321, 2)
(420, 10)
(374, 9)
(98, 3)
(8, 9)
