(455, 5)
(253, 3)
(451, 6)
(56, 4)
(34, 8)
(249, 10)
(303, 5)
(384, 10)
(301, 7)
(12, 8)
(6, 6)
(136, 0)
(322, 0)
(290, 4)
(420, 6)
(360, 3)
(300, 0)
(100, 5)
(10, 4)
(162, 0)
(369, 3)
(443, 2)
(234, 0)
(368, 9)
(26, 1)
(229, 2)
(399, 3)
(124, 8)
(120, 7)
(296, 10)
(318, 2)
(76, 4)
(343, 0)
(129, 0)
(174, 7)
(398, 4)
(95, 3)
(451, 3)
(239, 8)
(422, 4)
(455, 9)
(296, 4)
(445, 6)
(274, 0)
(498, 1)
(320, 9)
(234, 1)
(180, 6)
(134, 7)
(495, 1)
(29, 10)
(122, 1)
(85, 3)
(357, 1)
(378, 2)
(131, 2)
(178, 2)
(459, 7)
(387, 3)
(37, 2)
(500, 4)
(84, 5)
(133, 5)
(101, 3)
(306, 5)
(41, 3)
(71, 6)
(404, 4)
(165, 3)
(7, 5)
(45, 0)
(197, 5)
(469, 8)
(485, 5)
(259, 6)
(209, 1)
(60, 10)
(336, 6)
(75, 9)
(4, 0)
(212, 0)
(30, 2)
(414, 4)
(226, 3)
(333, 6)
(246, 5)
(55, 9)
(495, 2)
(54, 1)
(231, 3)
(367, 0)
(402, 7)
(284, 9)
(264, 5)
(53, 4)
(27, 8)
(68, 7)
(156, 1)
(267, 10)
(291, 2)
(348, 10)
(262, 7)
(341, 5)
(383, 3)
(427, 5)
(495, 6)
(55, 6)
(214, 6)
(47, 8)
(451, 4)
(85, 4)
(154, 0)
(408, 8)
(374, 2)
(98, 4)
(152, 3)
(383, 0)
(419, 3)
(288, 6)
(94, 6)
(202, 5)
(495, 2)
(410, 3)
(200, 6)
(176, 7)
(147, 7)
(98, 8)
(285, 6)
(178, 0)
(167, 4)
(316, 0)
(412, 6)
(47, 2)
(8, 9)
(261, 8)
(378, 8)
(283, 6)
(2, 5)
(469, 1)
(442, 4)
(43, 5)
(405, 5)
(225, 1)
(131, 9)
(24, 8)
(273, 1)
(140, 10)
(123, 3)
(405, 1)
(83, 6)
(146, 0)
(358, 3)
(166, 7)
(141, 5)
(6, 8)
(194, 10)
(413, 4)
(386, 0)
(124, 2)
(366, 5)
(130, 8)
(162, 6)
(258, 1)
(306, 10)
(481, 9)
(212, 7)
(387, 8)
(52, 10)
(72, 1)
(348, 0)
(23, 8)
(77, 9)
(374, 2)
(134, 0)
(250, 1)
(389, 4)
(367, 8)
(19, 10)
(308, 4)
(270, 6)
(57, 0)
(64, 0)
(315, 7)
(56, 7)
(268, 6)
(167, 0)
(337, 7)
(301, 10)
(178, 10)
(26, 5)
(403, 7)
(68, 1)
(307, 8)
(119, 0)
(431, 1)
(380, 1)
(222, 3)
(382, 2)
(425, 6)
