(496, 5)
(226, 3)
(335, 4)
(408, 7)
(381, 0)
(302, 7)
(375, 2)
(215, 6)
(321, 3)
(208, 7)
(91, 0)
(435, 0)
(421, 0)
(296, 1)
(411, 6)
(67, 5)
(2, 9)
(31, 6)
(252, 9)
(395, 5)
(9, 10)
(490, 8)
(281, 6)
(29, 0)
(385, 1)
(6, 0)
(308, 0)
(18, 6)
(229, 3)
(408, 4)
(418, 7)
(9, 0)
(394, 9)
(77, 6)
(7, 0)
(195, 6)
(85, 3)
(334, 10)
(333, 1)
(231, 3)
(138, 4)
(31, 7)
(482, 4)
(11, 7)
(463, 7)
(428, 4)
(114, 9)
(396, 10)
(496, 1)
(484, 9)
(496, 10)
(381, 6)
(438, 6)
(143, 4)
(267, 8)
(416, 9)
(231, 2)
(341, 4)
(359, 7)
(311, 8)
(264, 10)
(94, 10)
(332, 10)
(253, 5)
(29, 4)
(10, 7)
(226, 8)
(79, 5)
(326, 7)
(27, 10)
(185, 5)
(248, 6)
(306, 6)
(22, 2)
(432, 0)
(493, 0)
(28, 8)
(129, 6)
(190, 5)
(488, 8)
(388, 1)
(488, 6)
(457, 8)
(477, 5)
(395, 4)
(496, 8)
(350, 2)
(14, 9)
(83, 0)
(353, 5)
(483, 0)
(477, 3)
(328, 4)
(439, 0)
(12, 5)
(327, 2)
(254, 4)
(427, 8)
(97, 0)
(62, 5)
(352, 5)
(389, 1)
(218, 3)
(30, 10)
(453, 3)
(303, 10)
(224, 5)
(57, 3)
(401, 4)
(326, 2)
(382, 8)
(203, 6)
(29, 10)
(28, 0)
(481, 1)
(273, 6)
(108, 10)
(122, 9)
(170, 3)
(438, 1)
(484, 2)
(482, 8)
(474, 1)
(26, 4)
(1, 1)
(37, 9)
(54, 7)
(209, 4)
(409, 7)
(467, 8)
(61, 4)
(372, 3)
(51, 7)
(488, 7)
(309, 0)
(233, 2)
(379, 8)
(428, 9)
(268, 8)
(408, 9)
(160, 2)
(337, 10)
(139, 4)
(342, 8)
(265, 5)
(432, 5)
(31, 5)
(294, 8)
(430, 1)
(98, 4)
(220, 8)
(324, 10)
(198, 3)
(155, 7)
(448, 3)
(267, 0)
(10, 10)
(120, 9)
(281, 5)
(214, 6)
(110, 8)
(105, 0)
(251, 0)
(248, 5)
(360, 8)
(67, 2)
(196, 5)
(205, 1)
(499, 7)
(255, 5)
(312, 7)
(146, 10)
(361, 1)
(121, 3)
(174, 6)
(153, 4)
(128, 9)
(407, 7)
(49, 4)
(288, 4)
(251, 1)
(26, 8)
(272, 8)
(161, 4)
(477, 8)
