(438, 5)
(369, 10)
(186, 8)
(142, 3)
(251, 9)
(350, 4)
(105, 0)
(84, 8)
(390, 7)
(34, 2)
(73, 4)
(235, 4)
(24, 0)
(256, 3)
(164, 1)
(423, 1)
(472, 8)
(272, 3)
(338, 1)
(73, 9)
(81, 1)
(226, 2)
(283, 5)
(65, 3)
(241, 8)
(378, 10)
(163, 3)
(288, 0)
(493, 6)
(167, 0)
(50, 2)
(143, 6)
(67, 7)
(301, 7)
(19, 3)
(370, 0)
(165, 0)
(474, 0)
(460, 7)
(253, 2)
(45, 3)
(435, 3)
(254, 3)
(390, 0)
(455, 1)
(82, 1)
(99, 10)
(427, 3)
(44, 1)
(409, 1)
(419, 1)
(173, 0)
(367, 10)
(181, 3)
(244, 5)
(274, 0)
(316, 5)
(468, 2)
(147, 10)
(238, 5)
(217, 7)
(359, 3)
(341, 6)
(405, 5)
(52, 3)
(123, 7)
(108, 3)
(338, 7)
(372, 9)
(426, 1)
(196, 9)
(31, 1)
(209, 10)
(413, 10)
(53, 9)
(170, 9)
(171, 0)
(331, 10)
(301, 8)
(357, 9)
(165, 2)
(187, 2)
(255, 1)
(71, 5)
(168, 3)
(413, 3)
(419, 2)
(117, 1)
(86, 0)
(297, 2)
(351, 3)
(423, 4)
(329, 7)
(3, 3)
(10, 5)
(90, 5)
(170, 5)
(236, 5)
(474, 6)
(232, 2)
(93, 7)
(19, 5)
(13, 6)
(407, 8)
(460, 1)
(30, 5)
(323, 0)
(314, 0)
(431, 5)
(25, 8)
(357, 1)
(59, 8)
(178, 8)
(433, 5)
(476, 2)
(392, 5)
(236, 3)
(400, 8)
(318, 3)
(152, 10)
(270, 9)
(134, 1)
(370, 8)
(392, 1)
(216, 0)
(49, 4)
(263, 4)
(141, 10)
(121, 4)
(396, 4)
(185, 4)
(218, 5)
(113, 0)
(284, 2)
(133, 5)
(125, 7)
(114, 2)
(273, 10)
(154, 7)
(200, 7)
(51, 0)
(242, 7)
(136, 5)
(119, 2)
