(157, 7)
(55, 3)
(78, 5)
(162, 8)
(81, 4)
(92, 9)
(164, 5)
(152, 7)
(108, 3)
(194, 1)
(39, 6)
(26, 10)
(13, 3)
(143, 7)
(65, 4)
(86, 10)
(82, 3)
(95, 6)
(35, 1)
(134, 8)
(114, 7)
(17, 5)
(52, 9)
(45, 0)
(183, 2)
(149, 7)
(181, 2)
(51, 10)
(95, 1)
(85, 0)
(30, 9)
(68, 5)
(54, 9)
(4, 1)
(42, 1)
(168, 0)
(120, 10)
(200, 4)
(126, 4)
(194, 6)
(125, 6)
(134, 4)
(26, 0)
(29, 10)
(74, 6)
(47, 2)
(188, 3)
(59, 8)
(30, 5)
(97, 7)
(42, 7)
(105, 5)
(38, 6)
(165, 7)
(97, 8)
(129, 1)
(150, 7)
(116, 5)
(2, 4)
(106, 10)
(58, 6)
(76, 1)
(35, 0)
(51, 1)
(81, 0)
(67, 9)
(105, 0)
(135, 7)
(79, 8)
(23, 1)
(109, 10)
(78, 2)
(129, 3)
(2, 10)
(39, 6)
(10, 5)
(114, 9)
(151, 0)
(142, 9)
(93, 6)
(64, 7)
(163, 3)
(168, 2)
(52, 4)
(141, 3)
(189, 9)
(78, 7)
(109, 10)
(186, 8)
(114, 1)
(58, 6)
(166, 8)
(164, 7)
(23, 10)
(72, 7)
(47, 7)
(186, 8)
(110, 4)
(103, 4)
(56, 2)
(88, 7)
(40, 0)
(117, 5)
(32, 5)
(21, 3)
(187, 2)
(123, 6)
(135, 1)
(38, 9)
(52, 5)
(89, 4)
(152, 9)
(110, 1)
(72, 2)
(139, 8)
(36, 9)
(148, 5)
(195, 1)
(124, 7)
(62, 3)
(48, 4)
(28, 9)
(16, 7)
(61, 5)
(162, 2)
(134, 1)
(68, 3)
(158, 6)
(103, 3)
(121, 6)
(194, 0)
(145, 6)
(103, 9)
(140, 6)
(152, 7)
(45, 5)
(90, 4)
(166, 3)
(30, 2)
(15, 10)
(168, 9)
(17, 3)
(168, 9)
