(148, 6)
(147, 9)
(14, 9)
(112, 7)
(100, 10)
(196, 6)
(157, 5)
(145, 1)
(187, 9)
(175, 4)
(43, 2)
(38, 8)
(184, 1)
(17, 8)
(66, 7)
(187, 8)
(121, 7)
(27, 2)
(95, 3)
(151, 10)
(144, 4)
(110, 8)
(2, 3)
(117, 1)
(86, 8)
(178, 8)
(109, 0)
(67, 5)
(10, 7)
(84, 5)
(106, 5)
(39, 2)
(96, 4)
(195, 0)
(63, 7)
(47, 10)
(13, 2)
(181, 10)
(68, 8)
(22, 5)
(7, 4)
(197, 8)
(84, 3)
(138, 3)
(152, 9)
(8, 1)
(98, 8)
(68, 2)
(82, 3)
(8, 3)
(134, 1)
(66, 0)
(38, 2)
(181, 8)
(49, 7)
(43, 3)
(69, 2)
(101, 8)
(12, 2)
(106, 9)
(12, 1)
(14, 6)
(136, 0)
(42, 8)
(30, 0)
(167, 3)
(2, 0)
(92, 2)
(23, 1)
(26, 2)
(23, 8)
(106, 2)
(14, 1)
(119, 6)
(195, 0)
(86, 2)
(21, 7)
(149, 2)
(72, 5)
(44, 10)
(95, 0)
(157, 10)
(6, 8)
(182, 5)
(66, 8)
(37, 10)
(29, 4)
(163, 0)
(103, 8)
(9, 3)
(73, 8)
(181, 9)
(21, 0)
(186, 6)
(142, 8)
(77, 1)
(97, 7)
(195, 0)
(106, 9)
(45, 0)
(162, 0)
(188, 1)
(85, 5)
(105, 6)
(47, 5)
(21, 5)
(162, 5)
(154, 5)
(3, 1)
(159, 6)
(151, 10)
(175, 4)
(2, 7)
(199, 10)
(142, 9)
(99, 5)
(200, 8)
(153, 9)
(21, 7)
(105, 5)
(149, 0)
(63, 2)
(114, 10)
(186, 0)
(91, 3)
(41, 10)
(65, 9)
(45, 9)
(117, 4)
(183, 3)
(40, 4)
(71, 10)
(164, 9)
(45, 2)
(91, 6)
(194, 8)
(132, 0)
(184, 6)
(101, 0)
(174, 6)
(95, 5)
(167, 4)
(62, 1)
(136, 1)
(53, 2)
(140, 9)
(184, 3)
(154, 4)
(173, 10)
(8, 10)
(196, 4)
(108, 6)
(72, 7)
(168, 6)
(173, 9)
(103, 9)
(168, 7)
(74, 0)
(165, 7)
(156, 7)
(39, 1)
(120, 7)
(150, 1)
