(55, 4)
(21, 9)
(129, 6)
(6, 9)
(106, 8)
(147, 9)
(59, 10)
(169, 2)
(1, 0)
(108, 3)
(55, 2)
(18, 3)
(198, 10)
(126, 7)
(32, 3)
(136, 9)
(19, 4)
(193, 6)
(83, 0)
(178, 0)
(61, 3)
(27, 5)
(50, 6)
(34, 1)
(1, 5)
(93, 0)
(193, 5)
(78, 6)
(178, 9)
(24, 4)
(52, 0)
(186, 10)
(8, 1)
(10, 1)
(196, 8)
(142, 6)
(198, 1)
(8, 3)
(112, 1)
(166, 2)
(52, 7)
(163, 2)
(115, 7)
(133, 4)
(33, 2)
(179, 3)
(199, 9)
(63, 5)
(62, 7)
(171, 7)
(174, 1)
(142, 10)
(116, 5)
(129, 4)
(40, 4)
(101, 5)
(122, 5)
(78, 8)
(72, 3)
(8, 10)
(144, 6)
(187, 4)
(55, 0)
(133, 9)
(76, 10)
(3, 3)
(68, 6)
(6, 10)
(145, 5)
(117, 3)
(194, 0)
(131, 10)
(149, 9)
(72, 6)
(93, 6)
(54, 2)
(159, 6)
(22, 3)
(171, 5)
(77, 8)
(162, 7)
(16, 5)
(76, 1)
(146, 4)
(152, 5)
(150, 10)
(47, 7)
(93, 5)
(22, 3)
(163, 2)
(137, 5)
(37, 3)
(98, 8)
(24, 5)
(123, 6)
(162, 4)
(16, 4)
(179, 10)
(68, 8)
(21, 1)
(197, 3)
(29, 1)
(180, 10)
(104, 10)
(38, 9)
(81, 5)
(132, 1)
(125, 3)
(41, 4)
(190, 1)
(41, 1)
(20, 2)
(190, 0)
(83, 4)
(4, 1)
(93, 10)
(112, 4)
(121, 2)
(64, 10)
(147, 5)
(103, 9)
(118, 3)
(166, 3)
(59, 9)
(199, 3)
(15, 9)
(108, 10)
(173, 0)
(40, 10)
(16, 6)
(115, 9)
(84, 2)
(25, 10)
(18, 6)
